problem_id,time_limit,memory_limit,difficulty,tags
2169,1000,65536,8,"[""Binary System"",""Loop Program""]"
2170,1000,65536,4,"[""Sort"",""Loop Program"",""Decision""]"
2171,1000,65536,5,"[""Array""]"
2172,1000,65536,3,"[""Mathematical Computation""]"
2173,1000,65536,3,"[""Sort""]"
2174,1000,65536,7,"[""Array""]"
2175,1000,65536,1,"[""Decision""]"
2176,1000,65536,2,"[""Recurrence""]"
2177,1000,65536,1,[]
2178,1000,65536,2,"[""Exponentiation Problem""]"
2185,1000,65536,3,"[""Exponentiation Problem""]"
2186,1000,65536,3,"[""A+B Problem"",""Mathematical Computation"",""Array""]"
2187,1000,65536,6,"[""Dynamic Programming""]"
2188,1000,65536,1,"[""Mathematical Computation""]"
2189,1000,65536,2,"[""Mathematical Computation""]"
2190,1000,65536,1,"[""Mathematical Computation""]"
2191,1000,65536,3,"[""Mathematical Computation""]"
2192,1000,65536,2,"[""Mathematical Computation""]"
2193,1000,65536,3,"[""Mathematical Computation""]"
2194,1000,65536,3,"[""Mathematical Computation""]"
2195,1000,65536,4,"[""Mathematical Computation""]"
2196,1000,65536,4,"[""Mathematical Computation""]"
2197,500,65536,2,[]
2198,1000,65536,5,"[""Dynamic Programming""]"
2199,1000,65536,3,"[""Mathematical Computation""]"
2200,1000,65536,3,"[""Mathematical Computation""]"
2201,1000,65536,3,"[""Mathematical Computation""]"
2202,1000,65536,4,"[""Mathematical Computation""]"
2203,1000,65536,1,[]
2204,1000,65536,1,[]
2205,1000,65536,1,[]
2206,1000,65536,1,[]
2207,1000,65536,1,[]
2208,1000,65536,1,[]
2209,1000,65536,1,[]
2210,1000,65536,1,[]
2211,1000,65536,1,[]
2216,1000,65536,2,"[""Array""]"
2217,1000,65536,4,"[""Mathematical Computation""]"
2218,1000,65536,4,"[""Mathematical Computation""]"
2219,1000,65536,4,"[""Mathematical Computation""]"
2220,1000,65536,1,[]
2221,1000,65536,1,[]
2223,1000,65536,1,[]
2224,1000,65536,1,[]
2225,1000,65536,1,[]
2226,1000,65536,1,[]
2227,1000,65536,4,"[""Mathematical Computation""]"
2228,1000,65536,4,"[""Mathematical Computation""]"
2229,1000,65536,4,"[""Mathematical Computation""]"
2230,1000,65536,4,"[""Mathematical Computation""]"
2231,1000,65536,3,"[""Loop Program""]"
2232,2500,65536,1,"[""Mathematical Computation""]"
2233,1000,65536,1,[]
2234,1000,65536,1,[]
2235,1000,65536,1,[]
2236,1000,65536,1,[]
2238,1000,65536,1,[]
2239,1000,65536,1,[]
2240,1000,65536,1,[]
2242,1000,65536,1,[]
2243,1000,65536,1,[]
2244,1000,65536,1,[]
2245,1000,65536,1,[]
2246,1000,65536,1,[]
2248,1000,65536,1,[]
2249,1000,65536,1,[]
2250,1000,65536,1,[]
2251,1000,65536,1,[]
2253,1000,65536,1,[]
2254,1000,65536,1,[]
2255,1000,65536,1,[]
2256,1000,65536,1,[]
2257,1000,65536,1,[]
2258,1000,65536,1,[]
2259,1000,65536,1,[]
2260,1000,65536,1,[]
2261,1000,65536,1,[]
2262,1000,65536,1,[]
2263,1000,65536,1,[]
2264,1000,65536,1,[]
2265,1000,65536,1,[]
2266,1000,65536,1,[]
2267,1000,65536,1,[]
2268,1000,65536,2,[]
2269,1000,65536,2,[]
2270,1000,65536,1,[]
2271,1000,65536,2,[]
2272,1000,65536,1,[]
2274,1000,65536,1,[]
2275,1000,65536,5,"[""A+B Problem"",""Array""]"
2276,1000,65536,5,"[""0-1 Knapsack Problem"",""Hash Table""]"
2277,1000,65536,7,"[""Mathematical Computation""]"
2278,1000,65536,9,"[""String"",""A+B Problem"",""Mathematical Computation""]"
2279,1000,65536,1,"[""A+B Problem""]"
2280,1000,65536,8,"[""Recurrence"",""Binary System"",""A+B Problem""]"
2283,1000,65536,1,"[""String"",""Array""]"
2284,1000,65536,2,"[""String"",""Loop Program"",""Prime Number""]"
2285,1000,65536,3,"[""Data Type"",""String"",""Loop Program""]"
2286,1000,65536,4,"[""String"",""Binary Problem"",""Loop Program""]"
2287,1000,65536,4,"[""String"",""Loop Program"",""Array""]"
2289,1000,65536,1,"[""A+B Problem""]"
2290,1000,65536,2,"[""String""]"
2291,1000,65536,3,"[""Precision"",""Loop Program"",""Mathematical Geometry""]"
2292,1000,65536,4,"[""Quick Sort"",""Basic Code""]"
2293,1000,65536,4,"[""Loop Program"",""Decision""]"
2294,1000,65536,6,"[""Number Theory"",""Loop Program""]"
2295,1000,65536,7,"[""String""]"
2300,1000,65536,8,"[""A+B Problem"",""High Accuracy""]"
2301,1000,65536,9,"[""Bubble Sort""]"
2302,1000,65536,10,"[""Search"",""Array""]"
2304,1000,65536,1,[]
2305,1000,65536,1,[]
2306,1000,65536,1,[]
2307,1000,65536,1,[]
2308,1000,65536,1,[]
2309,1000,65536,1,"[""Data Type""]"
2310,1000,65536,1,[]
2311,1000,65536,1,[]
2312,1000,65536,1,[]
2313,1000,65536,1,[]
2314,1000,65536,5,"[""Mathematical Computation""]"
2315,1000,65536,5,"[""0-1 Knapsack Problem""]"
2316,2000,204800,5,"[""A+B Problem""]"
2317,1000,204800,7,"[""A+B Problem""]"
2320,1000,65536,2,"[""A+B Problem""]"
2321,3000,65536,1,"[""0-1 Knapsack Problem""]"
2322,1000,65536,1,"[""0-1 Knapsack Problem""]"
2323,1000,65536,1,"[""0-1 Knapsack Problem""]"
2324,1000,65536,2,"[""Bubble Sort""]"
2325,1000,65536,2,"[""Bit Operation""]"
2326,1000,65536,3,"[""Mathematical Computation""]"
2330,1000,65536,2,"[""Basic Code""]"
2332,1000,65536,1,"[""Mathematical Computation""]"
2335,1000,65536,1,"[""Input and Output"",""Loop Program""]"
2336,1000,65536,2,"[""Array""]"
2337,1000,65536,3,"[""Sort"",""Array""]"
2338,1000,65536,2,"[""String""]"
2339,1000,65536,2,"[""Loop Program""]"
2340,1000,65536,5,"[""Number Theory""]"
2347,1000,65536,2,"[""Basic Code""]"
2348,1000,65536,3,"[""Binary System""]"
2349,1000,65536,3,"[""Sort""]"
2350,1000,65536,3,"[""Simulation""]"
2351,1000,65536,4,"[""String""]"
2352,1000,65536,5,"[""String"",""Simulation""]"
2353,1000,65536,2,"[""Loop Program"",""Basic Code""]"
2354,1000,65536,2,"[""String""]"
2355,1000,65536,4,"[""Greedy Algorithm""]"
2356,1000,65536,1,"[""Binary System""]"
2368,1000,65536,4,"[""Standard Template Library(STL)"",""Expected DP""]"
2369,1000,65536,4,"[""Priority Queue""]"
2370,200,65536,4,"[""Stack""]"
2371,1000,65536,3,"[""Disjoint Set Union""]"
2372,1000,65536,1,"[""Number Theory""]"
2373,1000,65536,3,"[""Recurrence"",""Number Theory""]"
2374,1000,65536,4,"[""Graph Theory""]"
2375,1000,65536,4,"[""Graph Theory""]"
2376,1000,65536,4,"[""Graph Theory""]"
2377,1000,65536,1,"[""Recurrence"",""Fibonacci Sequence""]"
2378,300,65536,4,"[""Graph Theory""]"
2386,1000,65536,5,"[""Minimal Spanning Tree""]"
2387,1000,65536,1,"[""Input and Output"",""Mathematical Computation""]"
2388,1000,65536,4,"[""Exponentiation Problem""]"
2389,1000,65536,3,"[""Recursion"",""Brute Force"",""Decision""]"
2390,1000,65536,10,"[""Simulation"",""Mathematical Computation"",""Probability Statistics""]"
2391,1000,65536,4,"[""Sort""]"
2392,1000,65536,10,"[""String"",""Probability Statistics""]"
2393,1000,65536,2,"[""Input and Output"",""String"",""Loop Program""]"
2394,1000,65536,7,"[""Recurrence""]"
2395,1000,65536,1,"[""A+B Problem""]"
2396,100,23333,1,"[""0-1 Knapsack Problem""]"
2397,1000,65536,3,"[""Quick Sort"",""Loop Program"",""Basic Code""]"
2398,1000,65536,3,"[""String""]"
2399,1000,65536,5,"[""Simulation""]"
2400,1000,65536,9,"[""Huffman Coding"",""Quick Sort""]"
2401,1000,65536,5,"[""High Accuracy""]"
2402,1000,65536,5,"[""Recurrence""]"
2403,1000,65536,2,"[""Decision""]"
2404,1000,65536,4,"[""String Matching""]"
2405,1000,65536,7,"[""Recall"",""Search"",""Bit Operation""]"
2406,1000,65536,3,"[""Input and Output"",""Date and Time Calculation"",""Loop Program""]"
2407,1000,65536,4,"[""Loop Program""]"
2408,1000,65536,4,"[""Mathematical Computation""]"
2409,1000,65536,7,"[""String"",""Loop Program""]"
2410,1000,65536,6,"[""Input and Output"",""String"",""High Accuracy""]"
2411,1000,65536,5,"[""Bisection Method"",""Greedy Algorithm""]"
2412,1000,65536,3,"[""Loop Program"",""Array""]"
2413,1000,130000,6,"[""Sort"",""Greedy Algorithm""]"
2414,1000,65536,4,"[""Loop Program""]"
2415,1000,65536,2,"[""Bit Operation""]"
2416,1000,65536,2,"[""Complex""]"
2417,320,65536,4,"[""Queue""]"
2418,1000,65536,1,"[""Basic Code""]"
2419,1000,65536,4,"[""Dynamic Programming"",""Loop Program""]"
2420,1000,65536,5,"[""Input and Output"",""Loop Program"",""Array""]"
2421,1000,65536,6,"[""Input and Output"",""High Accuracy""]"
2422,1000,65536,3,"[""0-1 Knapsack Problem""]"
2423,1000,65536,3,"[""Binary Search on Result""]"
2424,1000,65536,5,"[""Expected DP""]"
2425,1000,65536,3,"[""Expected DP""]"
2426,1000,65536,4,"[""Probability DP""]"
2427,1000,65536,1,"[""A+B Problem""]"
2428,1000,65536,1,"[""A+B Problem""]"
2430,1000,65536,3,"[""Mathematical Geometry""]"
2431,1000,65536,2,"[""Binary System""]"
2432,1000,65536,5,"[""Binary System""]"
2433,1000,65536,6,"[""Binary System""]"
2435,1000,65536,2,"[""Basic Code""]"
2436,1000,65536,2,"[""Basic Code""]"
2437,1000,65536,2,"[""Basic Code""]"
2438,1000,65536,2,"[""Inverted Order Pair""]"
2439,1000,65536,1,"[""Basic Code""]"
2440,200,65536,3,"[""Exponentiation by Squaring""]"
2441,1000,65536,5,"[""Brute Force""]"
2442,200,65536,5,"[""Greedy Algorithm""]"
2443,1000,65536,2,"[""Mathematical Geometry""]"
2444,2000,65536,8,"[""String"",""Matrix/Determinant"",""Exponentiation by Squaring""]"
2445,1000,65536,3,"[""Mathematical Computation""]"
2446,1000,65536,5,"[""Recurrence"",""String"",""Fibonacci Sequence""]"
2447,1000,65536,1,"[""Date and Time Calculation""]"
2448,1000,65536,6,"[""Brute Force""]"
2449,100,32768,5,"[""Array""]"
2450,1000,65536,6,"[""Search""]"
2452,1000,65536,1,"[""Loop Program""]"
2453,500,32768,2,"[""Loop Program""]"
2454,1000,65536,8,"[""Sort""]"
2455,1000,65536,1,[]
2456,1000,65536,1,"[""Brute Force""]"
2457,1000,65536,2,"[""Mathematical Computation""]"
2458,1000,65536,3,"[""Loop Program""]"
2459,1000,65536,2,"[""Input and Output""]"
2460,1000,65536,3,"[""Brute Force""]"
2461,1000,65536,2,"[""Brute Force"",""Loop Program""]"
2462,1000,65536,2,"[""A+B Problem""]"
2463,1000,65536,3,"[""Search""]"
2464,1000,10000,2,"[""Loop Program"",""Array""]"
2465,1000,65536,3,[]
2466,1000,65536,3,"[""Loop Program""]"
2467,1000,65536,2,"[""Brute Force""]"
2468,1000,65536,4,"[""Dynamic Programming""]"
2469,1000,65536,3,"[""Mathematical Computation""]"
2470,1000,65536,1,"[""Decision""]"
2471,1000,65536,5,"[""Loop Program""]"
2472,1000,65536,5,"[""Simulation""]"
2473,1000,65536,3,"[""Loop Program""]"
2474,1000,65536,4,"[""Bisection Method""]"
2475,1000,65536,10,"[""Mathematical Geometry""]"
2476,1000,65536,1,"[""Basic Code""]"
2477,2333,65536,3,"[""Loop Program""]"
2478,1000,65536,1,"[""A+B Problem""]"
2479,1000,65536,1,"[""Decision""]"
2480,1000,65536,1,"[""Simulation""]"
2481,1000,65536,1,"[""A+B Problem""]"
2482,1000,65536,1,"[""Decision""]"
2484,1000,65536,3,"[""0-1 Knapsack Problem""]"
2485,300,65536,2,"[""Inverted Order Pair""]"
2486,300,65536,2,"[""Priority Queue""]"
2487,1000,65536,8,"[""Recurrence""]"
2488,200,65536,4,"[""Divide and Conquer""]"
2489,300,65536,4,"[""Sort""]"
2490,1000,65536,4,"[""Fibonacci Sequence""]"
2491,500,65536,2,"[""Basic Code""]"
2492,1000,65536,1,"[""Simulation""]"
2493,1000,65536,3,"[""Greedy Algorithm""]"
2494,1000,65536,4,"[""Greedy Algorithm""]"
2500,1000,65536,1,"[""Loop Program""]"
2501,1000,65536,1,"[""Data Type""]"
2502,1000,65536,4,"[""Mathematical Computation""]"
2507,1000,65536,3,"[""Simulation"",""Array""]"
2508,1000,65536,1,"[""0-1 Knapsack Problem""]"
2509,1000,65536,1,"[""Escape String""]"
2510,1000,65536,2,"[""Mathematical Computation""]"
2511,1000,65536,2,"[""A+B Problem""]"
2512,1000,65536,2,"[""Decision""]"
2513,1000,65536,2,"[""Bit Operation""]"
2514,1000,65536,2,"[""Input and Output"",""Precision"",""Decision""]"
2516,1000,65536,1,"[""Prime Number""]"
2517,1000,65536,7,"[""String"",""Brute Force"",""Binary Problem""]"
2518,1000,65536,2,"[""Loop Program""]"
2519,1000,65536,2,"[""Loop Program""]"
2521,1000,65536,2,"[""Mathematical Geometry""]"
2522,1000,65536,1,"[""Basic Code""]"
2523,1000,65536,2,"[""Standard Template Library(STL)""]"
2524,1500,65536,3,"[""Simulation""]"
2525,1000,65536,3,"[""0-1 Knapsack Problem""]"
2526,1000,65536,3,"[""Data Type"",""Precision"",""Mathematical Computation""]"
2527,1000,65536,2,"[""Basic Code""]"
2528,1000,65536,5,"[""Mathematical Geometry""]"
2530,1000,65536,7,"[""Dynamic Programming""]"
2531,1000,65536,6,"[""Dynamic Programming""]"
2532,1000,65536,2,"[""Multiple Choice Knapsack""]"
2533,1000,65536,3,"[""0-1 Knapsack Problem""]"
2534,1000,65536,3,"[""Mathematical Computation""]"
2537,1000,65536,3,"[""A+B Problem""]"
2538,1000,65536,2,"[""String"",""Standard Template Library(STL)""]"
2539,1000,65536,3,"[""Mathematical Computation""]"
2540,1000,65536,3,"[""Input and Output"",""Loop Program"",""Array""]"
2541,5000,65536,3,"[""0-1 Knapsack Problem""]"
2542,1000,65536,3,"[""Dynamic Programming""]"
2543,1000,65536,4,"[""Dynamic Programming""]"
2544,1000,65536,5,"[""Dynamic Programming""]"
2545,1000,65536,2,"[""Dynamic Programming""]"
2546,1000,65536,2,"[""Greedy Algorithm""]"
2547,1000,65536,4,"[""Dynamic Programming""]"
2548,1000,65536,6,"[""Dynamic Programming""]"
2549,1000,65536,2,"[""Array""]"
2550,1000,65536,3,"[""Array""]"
2551,1000,65536,1,"[""Loop Program""]"
2552,1000,65536,4,"[""Heap""]"
2553,1000,65536,4,"[""A+B Problem""]"
2554,1000,65536,3,"[""String""]"
2555,1000,65536,1,"[""Loop Program"",""Array"",""Greedy Algorithm""]"
2556,1000,65536,5,"[""Escape String""]"
2557,1000,65536,5,"[""String"",""Loop Program"",""Array""]"
2558,1000,65536,1,"[""Brute Force""]"
2559,300,65536,2,"[""Dynamic Programming""]"
2560,300,65536,5,"[""Dynamic Programming""]"
2566,1000,65536,5,"[""Simulation"",""Array""]"
2567,1000,65536,5,"[""Loop Program""]"
2568,1000,65536,2,"[""String""]"
2569,2000,65536,5,"[""Simulation"",""Array""]"
2570,1000,65536,3,"[""Input and Output""]"
2571,1000,65536,3,"[""Array""]"
2575,1000,65536,3,"[""Array""]"
2576,1000,65536,5,"[""Loop Program"",""Array""]"
2577,1000,65536,3,[]
2578,1000,65536,2,"[""Mathematical Geometry""]"
2579,1000,65536,2,"[""Input and Output"",""Mathematical Computation"",""Decision""]"
2580,1000,65536,3,"[""Recurrence"",""Prime Number""]"
2581,1000,65536,6,"[""Recurrence"",""String"",""Prime Number""]"
2582,100,65536,1,"[""0-1 Knapsack Problem""]"
2583,1000,65536,3,"[""Loop Program""]"
2584,1000,65536,1,"[""Sort""]"
2585,1000,65536,3,"[""Brute Force""]"
2586,1000,131072,4,"[""Array""]"
2587,1000,65536,3,"[""String"",""Simulation"",""Decision""]"
2588,1000,65536,5,"[""String""]"
2589,5000,65536,2,"[""A+B Problem""]"
2590,1000,65536,6,"[""Dynamic Programming""]"
2591,2000,204800,4,"[""0-1 Knapsack Problem""]"
2592,2000,65536,2,"[""Dynamic Programming""]"
2596,1000,65536,4,"[""0-1 Knapsack Problem""]"
2597,1000,65536,2,"[""String"",""Array""]"
2598,1000,65536,4,"[""Loop Program"",""Array""]"
2599,1000,65536,4,"[""Date and Time Calculation""]"
2600,1000,65536,4,"[""Mathematical Computation""]"
2601,1000,65536,1,"[""Simulation""]"
2602,1000,65536,4,[]
2603,500,65536,1,"[""0-1 Knapsack Problem""]"
2604,10000,65536,1,"[""Data Type""]"
2605,1500,65536,1,"[""Basic Code""]"
2606,1000,65536,1,"[""Mathematical Computation""]"
2607,1000,65536,2,"[""Array""]"
2608,1000,65536,3,"[""Mathematical Computation""]"
2609,1000,65536,1,"[""String""]"
2611,1000,65536,1,"[""Input and Output""]"
2612,1000,65536,1,"[""Input and Output""]"
2615,1000,65536,2,"[""Loop Program""]"
2616,1000,65536,1,"[""Input and Output""]"
2617,1000,65536,2,"[""Mathematical Computation""]"
2618,1000,65536,2,"[""Mathematical Computation""]"
2620,1000,65536,2,"[""Mathematical Computation""]"
2621,1000,65536,3,"[""Mathematical Computation""]"
2622,1000,65536,2,"[""Mathematical Computation""]"
2623,1000,65536,1,"[""0-1 Knapsack Problem""]"
2624,1000,65536,1,"[""Mathematical Computation""]"
2625,1000,65536,2,"[""Mathematical Computation""]"
2626,1000,65536,2,"[""Mathematical Computation""]"
2627,1000,65536,4,"[""Array""]"
2628,1000,65536,2,"[""Mathematical Computation""]"
2634,200,65536,2,"[""Mathematical Computation"",""Narcissistic Number""]"
2635,2000,65536,8,"[""Search"",""Narcissistic Number""]"
2636,1000,65536,3,"[""Input and Output"",""Date and Time Calculation""]"
2638,1000,65536,4,"[""Loop Program""]"
2639,1000,65536,3,"[""Loop Program""]"
2640,1000,65536,2,"[""Mathematical Geometry""]"
2641,4000,65536,6,"[""Bisection Method"",""Mathematical Computation""]"
2642,1000,65536,2,"[""Loop Program""]"
2643,1000,65536,4,"[""Loop Program"",""Array""]"
2644,1000,65536,1,"[""Mathematical Computation""]"
2645,1000,65536,2,[]
2646,1000,65536,3,"[""Hanoi Tower Problem""]"
2647,1000,65536,2,"[""Graph Theory""]"
2648,1000,65536,4,"[""Number Theory""]"
2649,1000,65536,1,"[""Precision""]"
2650,1000,65536,3,"[""Mathematical Computation""]"
2651,1000,65536,2,"[""String""]"
2652,1000,65536,2,"[""Recall""]"
2653,1000,65536,4,"[""Simulation""]"
2654,1000,65536,5,"[""Partial Greedy Algorithm""]"
2655,1000,65536,5,"[""Graph Theory""]"
2656,7500,65536,4,"[""Simulation""]"
2657,1000,65536,3,"[""Array""]"
2658,1000,65536,1,"[""Recurrence"",""Basic Code""]"
2659,1000,65536,4,"[""Array""]"
2660,1000,65536,5,"[""Dynamic Programming""]"
2661,1000,65536,2,"[""Graph Theory""]"
2662,1000,65536,2,"[""Greedy Algorithm""]"
2663,1000,65536,6,"[""Probability DP""]"
2664,700,65536,3,"[""Convex Closure""]"
2665,300,65536,4,"[""Loop Program"",""Prime Number""]"
2666,1000,65536,3,"[""Greedy Algorithm""]"
2667,1000,65536,4,"[""String Matching""]"
2668,1000,65536,4,"[""Simulation"",""Loop Program"",""Array""]"
2669,1000,65536,3,"[""Array""]"
2670,500,65536,8,"[""Mathematical Computation""]"
2671,1000,65536,4,"[""Quick Sort"",""Binary Searching""]"
2672,1000,65536,3,"[""Fibonacci Sequence""]"
2673,1000,65536,4,"[""Greedy Algorithm""]"
2675,1000,65536,1,"[""Mathematical Computation""]"
2676,1000,65536,2,"[""Mathematical Computation""]"
2677,1000,65536,4,"[""Basic Code""]"
2678,1000,65536,2,"[""Basic Code""]"
2679,1000,65536,2,"[""Mathematical Computation""]"
2680,1000,65536,2,"[""Mathematical Computation""]"
2681,1000,65536,2,"[""String""]"
2682,1000,65536,1,"[""Mathematical Computation""]"
2683,1000,65536,2,"[""String""]"
2684,1000,65536,3,"[""String""]"
2686,1000,65536,2,"[""Mathematical Computation""]"
2687,1000,65536,2,"[""Mathematical Computation""]"
2688,1000,65536,2,"[""Mathematical Computation""]"
2689,1000,65536,2,"[""Mathematical Computation""]"
2690,1000,65536,2,"[""Mathematical Computation""]"
2691,1000,65536,2,"[""String""]"
2692,1000,65536,1,"[""0-1 Knapsack Problem""]"
2693,1000,65536,1,"[""Array""]"
2694,1000,65536,4,"[""Bubble Sort""]"
2695,1000,65536,4,"[""Basic Code""]"
2696,610,65536,6,"[""Bubble Sort""]"
2697,200,65536,4,"[""Bisection Method"",""Mathematical Computation""]"
2698,1000,65536,2,"[""String""]"
2703,1000,65536,3,"[""Loop Program""]"
2704,1000,65536,6,"[""Max-flow""]"
2705,1000,65536,3,"[""Max-flow""]"
2706,1000,65536,4,"[""Maximum Binary Matching""]"
2707,1000,65536,4,"[""Maximum Binary Matching""]"
2708,1000,65536,6,"[""Binary Search on Result""]"
2709,1000,65536,1,"[""Greedy Algorithm""]"
2710,1000,65536,1,"[""0-1 Knapsack Problem""]"
2711,1000,65536,2,"[""Array""]"
2715,1000,65536,2,"[""Sort""]"
2716,1000,65536,3,[]
2717,1000,65536,2,"[""Sort""]"
2719,1000,65536,2,"[""Mathematical Computation""]"
2720,1000,65536,5,"[""Basic Code""]"
2721,1000,65536,1,"[""Simulation""]"
2722,1000,65536,3,"[""Mathematical Computation""]"
2723,1000,65536,3,"[""Array""]"
2724,1000,65536,3,"[""Mathematical Computation""]"
2725,1000,65536,3,"[""Mathematical Computation""]"
2726,1000,65536,2,"[""Mathematical Computation""]"
2727,1000,65536,2,"[""Data Structure""]"
2729,1000,65536,2,"[""Mathematical Computation""]"
2730,1000,65536,2,"[""String""]"
2731,1000,65536,2,"[""Mathematical Computation""]"
2732,1000,65536,2,"[""Mathematical Computation""]"
2733,1000,65536,2,"[""Hanoi Tower Problem""]"
2734,1000,65536,2,"[""Mathematical Computation""]"
2735,1000,65536,3,"[""Mathematical Computation""]"
2736,1000,65536,1,"[""Basic Code""]"
2737,1000,65536,4,"[""Mathematical Computation""]"
2738,360,65536,2,"[""Binary Searching""]"
2739,1000,65536,2,"[""Precision""]"
2740,1000,65536,4,"[""Binary Search on Result""]"
2741,1000,65536,2,"[""Graph Theory""]"
2742,1000,65536,5,"[""Maximum Binary Matching""]"
2743,1000,65536,6,"[""Max-flow""]"
2744,3000,65536,8,"[""Dynamic Programming"",""Probability DP""]"
2745,1000,65536,3,"[""Convex Closure""]"
2746,1000,65536,1,"[""0-1 Knapsack Problem""]"
2747,1000,65536,2,"[""Bubble Sort"",""Loop Program""]"
2748,1000,65536,7,"[""Greedy Algorithm""]"
2749,1000,65536,2,"[""Recurrence"",""Deep First Search(DFS)""]"
2750,1000,204800,3,"[""Array""]"
2751,1000,65536,3,"[""String"",""Loop Program""]"
2752,1000,65536,1,"[""String""]"
2753,500,65536,5,"[""Binary Searching""]"
2754,1000,65536,1,"[""Mathematical Computation""]"
2755,1000,65536,1,"[""Mathematical Computation""]"
2756,1000,65536,3,"[""Mathematical Geometry""]"
2757,1000,65536,1,"[""Input and Output""]"
2758,50,65536,5,"[""Simulation""]"
2759,1000,65536,5,"[""Loop Program""]"
2760,512,65536,6,"[""0-1 Knapsack Problem""]"
2761,300,65536,5,"[""String"",""High Accuracy""]"
2762,1000,65536,1,"[""Mathematical Computation""]"
2763,1000,65536,2,"[""Mathematical Computation""]"
2764,1000,65536,1,"[""Input and Output""]"
2765,1000,65536,2,"[""Input and Output""]"
2766,1000,65536,1,"[""Input and Output""]"
2767,1000,65536,7,"[""Recurrence""]"
2768,1000,65536,2,"[""Binary System""]"
2769,1000,65536,1,"[""Loop Program""]"
2770,1000,65536,1,"[""Mathematical Computation""]"
2773,1000,65536,1,"[""Data Type""]"
2774,1000,65536,1,"[""Input and Output""]"
2775,1000,65536,1,"[""Polynomial""]"
2776,1000,65536,2,"[""Fast Fourier Transform"",""High Accuracy""]"
2777,1000,65536,1,"[""Computing Geometry""]"
2778,1000,65536,3,"[""Dynamic Programming""]"
2779,1000,65536,2,"[""Binary Search on Result"",""Greedy Algorithm""]"
2780,1000,65536,3,"[""Computing Geometry""]"
2781,1000,65536,5,"[""Convex Closure""]"
2782,500,65536,7,"[""Fast Fourier Transform""]"
2783,1000,65536,2,"[""Basic Code""]"
2784,1000,65536,1,"[""Brute Force""]"
2785,1000,65536,1,"[""Complex""]"
2786,1000,65536,1,"[""Search""]"
2793,1000,65536,1,"[""Input and Output""]"
2795,1000,65536,3,"[""Bisection Method""]"
2900,1000,65536,1,"[""Search""]"
2903,1000,65536,1,"[""Complex""]"
2906,1000,65536,2,"[""Mathematical Computation"",""Binary Search on Result""]"
2907,1000,65536,3,"[""Mathematical Geometry""]"
2908,1000,65536,2,"[""Bit Operation""]"
2909,1000,65536,7,[]
2910,1000,65536,3,"[""Recurrence""]"
2911,1000,65536,4,"[""String"",""Bubble Sort""]"
2912,1000,65536,1,"[""Fibonacci Sequence""]"
2913,1000,65536,2,"[""Merge Sort""]"
2914,1000,65536,3,"[""Greedy Algorithm""]"
2916,1000,65536,4,"[""Probability DP""]"
2918,1000,65536,3,"[""Binary Searching""]"
2919,1000,65536,4,"[""0-1 Knapsack Problem""]"
2921,1000,65536,5,"[""Graph Theory""]"
2922,1000,65536,4,"[""Max-flow""]"
2924,1000,65536,2,"[""Number Theory""]"
2925,200,65536,3,"[""Input and Output""]"
2926,1000,65536,6,"[""Computing Geometry""]"
2927,1000,65536,2,"[""String Matching""]"
2928,1000,65536,5,"[""Dynamic Programming""]"
2929,1000,65536,5,"[""Greedy Algorithm""]"
2930,1000,65536,5,"[""Tree Structure"",""Minimal Spanning Tree""]"
2931,1000,65536,6,"[""Max-flow""]"
2932,1000,65536,3,"[""Greedy Algorithm""]"
2933,1000,65536,1,"[""Game Theory""]"
2934,1000,65536,1,"[""Game Theory""]"
2935,1000,65536,1,"[""Loop Program""]"
2936,1000,65536,1,"[""Pruning Algorithm""]"
2937,1000,65536,1,"[""Dynamic Programming""]"
2938,1000,65536,1,"[""Divide and Conquer""]"
2939,1000,65536,1,"[""Bit Operation""]"
2940,1000,65536,2,"[""Cross Product""]"
2941,1000,65536,1,"[""Basic Code""]"
2942,400,65536,1,"[""Divide and Conquer""]"
2943,1000,65536,1,"[""Convex Closure""]"
2944,1000,65536,2,"[""Loop Program""]"
2945,1000,65536,1,"[""Priority Queue""]"
2946,1000,65536,1,"[""Fractional Knapsack""]"
2947,1000,65536,3,"[""Mathematical Computation""]"
2948,1000,65536,3,"[""Binary System"",""High Accuracy""]"
2949,3000,65536,4,"[""Array""]"
2950,1000,65536,6,"[""Recurrence""]"
2951,1000,65536,6,"[""Dijkstra Algorithm""]"
2952,1000,65536,6,"[""String""]"
2953,1000,65536,1,"[""Binary Searching""]"
2955,1000,65536,2,"[""Fibonacci Sequence""]"
2956,1000,65536,4,"[""Minimal Spanning Tree""]"
2957,1500,65536,4,"[""Fast Fourier Transform""]"
2958,1000,65536,1,"[""Binary Searching""]"
2959,1000,65536,3,"[""String Matching""]"
2960,1000,65536,8,"[""Convex Closure""]"
2961,1000,65536,2,"[""Bisection Method""]"
2962,5000,65536,1,"[""0-1 Knapsack Problem""]"
2963,1000,65536,2,"[""Number Theory""]"
2964,1000,65536,3,"[""Maximum Binary Matching""]"
2965,1000,65536,3,"[""Simulation"",""Fast Fourier Transform""]"
2966,1000,65536,3,"[""Huffman Coding""]"
2967,1000,65536,5,"[""Floyd-Warshall Algorithm""]"
2968,1000,65536,1,"[""A+B Problem""]"
2969,1000,65536,1,"[""A+B Problem""]"
2970,1000,65536,1,"[""A+B Problem""]"
