strategy,user_id,rank,problem_id,p_ac,difficulty,in_growth_band
random,614,10,4968,,6,0
random,615,1,6509,,1,0
random,615,2,5371,,2,0
random,615,3,9166,,7,0
random,615,4,5754,,5,0
random,615,5,1013,,6,0
random,615,6,9530,,3,0
random,615,7,6837,,2,0
random,615,8,3497,,5,0
random,615,9,2426,,2,0
random,615,10,9298,,6,0
random,616,1,7381,,2,0
random,616,2,6737,,7,0
random,616,3,9180,,6,0
random,616,4,1099,,6,0
random,616,5,1573,,7,0
random,616,6,4847,,5,0
random,616,7,9868,,4,0
random,616,8,2839,,2,0
random,616,9,9320,,1,0
random,616,10,5943,,2,0
random,617,1,1054,,2,0
random,617,2,10079,,6,0
random,617,3,6106,,6,0
random,617,4,8834,,4,0
random,617,5,251,,2,0
random,617,6,461,,5,0
random,617,7,8610,,5,0
random,617,8,2643,,2,0
random,617,9,4482,,5,0
random,617,10,6541,,2,0
random,618,1,7275,,1,0
random,618,2,6773,,1,0
random,618,3,3885,,6,0
random,618,4,6081,,5,0
random,618,5,3010,,2,0
random,618,6,7058,,6,0
random,618,7,321,,5,0
random,618,8,10397,,9,0
random,618,9,7696,,4,0
random,618,10,3481,,1,0
random,619,1,804,,2,0
random,619,2,6053,,3,0
random,619,3,1168,,2,0
random,619,4,4961,,4,0
random,619,5,1742,,1,0
random,619,6,5854,,6,0
random,619,7,3038,,5,0
random,619,8,1257,,2,0
random,619,9,5015,,6,0
random,619,10,1629,,1,0
random,620,1,2247,,5,0
random,620,2,7474,,5,0
random,620,3,3750,,6,0
random,620,4,8237,,6,0
random,620,5,10068,,4,0
random,620,6,3993,,5,0
random,620,7,5173,,1,0
random,620,8,2342,,6,0
random,620,9,5192,,2,0
random,620,10,3266,,1,0
random,621,1,5434,,2,0
random,621,2,8892,,5,0
random,621,3,6174,,2,0
random,621,4,10132,,1,0
random,621,5,3379,,1,0
random,621,6,5557,,2,0
random,621,7,1239,,2,0
random,621,8,8897,,7,0
random,621,9,292,,2,0
random,621,10,5623,,2,0
random,622,1,7366,,2,0
random,622,2,8641,,3,0
random,622,3,2157,,5,0
random,622,4,8365,,2,0
random,622,5,637,,4,0
random,622,6,1446,,2,0
random,622,7,5654,,5,0
random,622,8,8201,,3,0
random,622,9,8727,,5,0
random,622,10,283,,2,0
random,623,1,8036,,7,0
random,623,2,1400,,6,0
random,623,3,5785,,6,0
random,623,4,2860,,5,0
random,623,5,1100,,5,0
random,623,6,10078,,6,0
random,623,7,5544,,4,0
random,623,8,5940,,2,0
random,623,9,7540,,6,0
random,623,10,5796,,8,0
random,624,1,9108,,6,0
random,624,2,7365,,2,0
random,624,3,1457,,5,0
random,624,4,98,,7,0
random,624,5,7835,,7,0
random,624,6,2537,,4,0
random,624,7,8625,,1,0
random,624,8,4883,,2,0
random,624,9,3067,,4,0
random,624,10,5588,,1,0
random,625,1,1193,,2,0
random,625,2,3241,,2,0
random,625,3,480,,8,0
random,625,4,2596,,2,0
random,625,5,8955,,2,0
random,625,6,6710,,1,0
random,625,7,9196,,7,0
random,625,8,6741,,7,0
random,625,9,2616,,2,0
random,625,10,10409,,6,0
random,626,1,6227,,5,0
random,626,2,8764,,2,0
random,626,3,2385,,1,0
random,626,4,8379,,4,0
random,626,5,6863,,1,0
random,626,6,4121,,2,0
random,626,7,6568,,1,0
random,626,8,7260,,1,0
random,626,9,10122,,2,0
random,626,10,6655,,1,0
random,627,1,4785,,2,0
random,627,2,2509,,1,0
random,627,3,7000,,5,0
random,627,4,3644,,8,0
random,627,5,5574,,3,0
random,627,6,3866,,1,0
random,627,7,5644,,1,0
random,627,8,9523,,3,0
random,627,9,8089,,5,0
random,627,10,6841,,5,0
random,628,1,3285,,2,0
random,628,2,9019,,6,0
random,628,3,5716,,5,0
random,628,4,791,,1,0
random,628,5,6999,,7,0
random,628,6,3237,,4,0
random,628,7,838,,5,0
random,628,8,4416,,2,0
random,628,9,153,,4,0
random,628,10,892,,6,0
random,629,1,6351,,2,0
random,629,2,8092,,5,0
random,629,3,8374,,2,0
random,629,4,3123,,7,0
random,629,5,3659,,3,0
random,629,6,1436,,8,0
random,629,7,4050,,2,0
random,629,8,6504,,1,0
random,629,9,784,,5,0
random,629,10,3009,,2,0
random,630,1,2316,,5,0
random,630,2,7923,,6,0
random,630,3,9511,,2,0
random,630,4,1682,,3,0
random,630,5,3796,,1,0
random,630,6,143,,3,0
random,630,7,6986,,1,0
random,630,8,3615,,2,0
random,630,9,7113,,2,0
random,630,10,8758,,5,0
random,631,1,10005,,7,0
random,631,2,9967,,5,0
random,631,3,5991,,2,0
random,631,4,3846,,4,0
random,631,5,3972,,2,0
random,631,6,5080,,2,0
random,631,7,4238,,5,0
random,631,8,446,,7,0
random,631,9,7114,,3,0
random,631,10,5615,,2,0
random,632,1,661,,7,0
random,632,2,9816,,1,0
random,632,3,959,,6,0
random,632,4,3754,,5,0
random,632,5,3949,,6,0
random,632,6,8545,,5,0
random,632,7,5996,,1,0
random,632,8,8005,,4,0
random,632,9,6089,,5,0
random,632,10,9032,,7,0
random,633,1,640,,8,0
random,633,2,1513,,6,0
random,633,3,8213,,5,0
random,633,4,6466,,5,0
random,633,5,3991,,5,0
random,633,6,10301,,5,0
random,633,7,6867,,1,0
random,633,8,5230,,7,0
random,633,9,8961,,1,0
random,633,10,5345,,5,0
random,634,1,5675,,1,0
random,634,2,6565,,1,0
random,634,3,617,,2,0
random,634,4,8629,,6,0
random,634,5,1266,,5,0
random,634,6,10391,,8,0
random,634,7,7525,,2,0
random,634,8,5402,,2,0
random,634,9,1643,,1,0
random,634,10,4676,,4,0
random,635,1,1231,,6,0
random,635,2,8800,,3,0
random,635,3,1111,,4,0
random,635,4,6751,,4,0
random,635,5,8277,,2,0
random,635,6,1350,,6,0
random,635,7,1595,,4,0
random,635,8,9213,,6,0
random,635,9,7624,,5,0
random,635,10,9141,,7,0
random,636,1,9596,,4,0
random,636,2,1304,,6,0
random,636,3,10423,,8,0
random,636,4,4842,,6,0
random,636,5,9573,,1,0
random,636,6,1814,,5,0
random,636,7,3860,,5,0
random,636,8,2899,,7,0
random,636,9,9198,,7,0
random,636,10,215,,2,0
random,637,1,10451,,8,0
random,637,2,8672,,1,0
random,637,3,4880,,2,0
random,637,4,8201,,3,0
random,637,5,4109,,6,0
random,637,6,4062,,5,0
random,637,7,8167,,1,0
random,637,8,8605,,5,0
random,637,9,7867,,5,0
random,637,10,5541,,4,0
random,638,1,399,,2,0
random,638,2,289,,2,0
random,638,3,8895,,7,0
random,638,4,8072,,1,0
random,638,5,5703,,1,0
random,638,6,3815,,5,0
random,638,7,9821,,5,0
random,638,8,2358,,5,0
random,638,9,2754,,6,0
random,638,10,571,,2,0
random,639,1,10019,,6,0
random,639,2,9133,,4,0
random,639,3,4209,,2,0
random,639,4,2954,,1,0
random,639,5,3487,,5,0
random,639,6,9225,,7,0
random,639,7,4226,,5,0
random,639,8,8699,,4,0
random,639,9,9695,,7,0
random,639,10,1620,,3,0
random,640,1,1067,,2,0
random,640,2,782,,6,0
random,640,3,4450,,2,0
random,640,4,9631,,6,0
random,640,5,8506,,5,0
random,640,6,525,,1,0
random,640,7,134,,2,0
random,640,8,1280,,4,0
random,640,9,1918,,4,0
random,640,10,291,,2,0
random,641,1,1814,,5,0
random,641,2,6010,,5,0
random,641,3,9884,,5,0
random,641,4,1005,,6,0
random,641,5,2010,,6,0
random,641,6,718,,9,0
random,641,7,347,,4,0
random,641,8,1226,,5,0
random,641,9,874,,8,0
random,641,10,6936,,5,0
random,642,1,6376,,5,0
random,642,2,7174,,8,0
random,642,3,1224,,6,0
random,642,4,1394,,5,0
random,642,5,533,,2,0
random,642,6,7647,,6,0
random,642,7,534,,1,0
random,642,8,695,,7,0
random,642,9,6472,,2,0
random,642,10,1852,,2,0
random,643,1,2072,,7,0
random,643,2,5626,,1,0
random,643,3,2834,,1,0
random,643,4,4011,,2,0
random,643,5,7824,,1,0
random,643,6,1462,,4,0
random,643,7,5749,,2,0
random,643,8,8759,,4,0
random,643,9,5805,,1,0
random,643,10,8862,,6,0
random,644,1,5025,,1,0
random,644,2,4016,,7,0
random,644,3,2741,,5,0
random,644,4,9826,,5,0
random,644,5,6294,,2,0
random,644,6,888,,5,0
random,644,7,3858,,6,0
random,644,8,6464,,6,0
random,644,9,5411,,2,0
random,644,10,2116,,6,0
random,645,1,1397,,6,0
random,645,2,2418,,2,0
random,645,3,5254,,2,0
random,645,4,4875,,4,0
random,645,5,590,,6,0
random,645,6,7212,,1,0
random,645,7,5596,,4,0
random,645,8,3831,,2,0
random,645,9,5,,2,0
random,645,10,9047,,8,0
random,646,1,3271,,2,0
random,646,2,1081,,2,0
random,646,3,403,,2,0
random,646,4,58,,5,0
random,646,5,1223,,5,0
random,646,6,3022,,2,0
random,646,7,9940,,2,0
random,646,8,6729,,5,0
random,646,9,5614,,2,0
random,646,10,3499,,4,0
random,647,1,7243,,6,0
random,647,2,7894,,7,0
random,647,3,4675,,4,0
random,647,4,9095,,6,0
random,647,5,1646,,2,0
random,647,6,2000,,8,0
random,647,7,1703,,6,0
random,647,8,1923,,3,0
random,647,9,6847,,1,0
random,647,10,1988,,7,0
random,648,1,7681,,2,0
random,648,2,3032,,2,0
random,648,3,8096,,1,0
random,648,4,8558,,4,0
random,648,5,9625,,2,0
random,648,6,8433,,6,0
random,648,7,10488,,5,0
random,648,8,3417,,2,0
random,648,9,7662,,2,0
random,648,10,8031,,3,0
random,649,1,7228,,8,0
random,649,2,457,,5,0
random,649,3,2816,,2,0
random,649,4,1603,,6,0
random,649,5,3175,,6,0
random,649,6,4732,,7,0
random,649,7,5363,,2,0
random,649,8,9772,,3,0
random,649,9,42,,4,0
random,649,10,5748,,2,0
random,650,1,4837,,6,0
random,650,2,6835,,8,0
random,650,3,10165,,6,0
random,650,4,6695,,1,0
random,650,5,3634,,5,0
random,650,6,6316,,1,0
random,650,7,95,,6,0
random,650,8,7327,,6,0
random,650,9,7708,,4,0
random,650,10,6946,,2,0
random,651,1,10418,,8,0
random,651,2,10193,,4,0
random,651,3,10385,,6,0
random,651,4,3767,,3,0
random,651,5,6203,,2,0
random,651,6,5519,,4,0
random,651,7,7408,,4,0
random,651,8,3896,,1,0
random,651,9,4519,,5,0
random,651,10,2357,,1,0
random,652,1,7627,,5,0
random,652,2,228,,1,0
random,652,3,7420,,1,0
random,652,4,1365,,5,0
random,652,5,7539,,5,0
random,652,6,6530,,1,0
random,652,7,928,,4,0
random,652,8,8190,,5,0
random,652,9,2079,,6,0
random,652,10,2764,,4,0
random,653,1,4961,,4,0
random,653,2,1567,,6,0
random,653,3,6343,,2,0
random,653,4,460,,2,0
random,653,5,8256,,5,0
random,653,6,1124,,4,0
random,653,7,4360,,2,0
random,653,8,8055,,1,0
random,653,9,10268,,5,0
random,653,10,4825,,6,0
random,654,1,828,,1,0
random,654,2,4064,,5,0
random,654,3,3041,,5,0
random,654,4,7098,,5,0
random,654,5,1540,,6,0
random,654,6,9700,,8,0
random,654,7,8847,,7,0
random,654,8,4151,,7,0
random,654,9,3024,,6,0
random,654,10,1947,,5,0
random,655,1,3645,,5,0
random,655,2,5599,,2,0
random,655,3,6624,,1,0
random,655,4,6979,,2,0
random,655,5,1631,,2,0
random,655,6,9468,,2,0
random,655,7,7302,,2,0
random,655,8,2900,,8,0
random,655,9,6283,,2,0
random,655,10,2599,,4,0
random,656,1,490,,5,0
random,656,2,5928,,1,0
random,656,3,5349,,5,0
random,656,4,1189,,4,0
random,656,5,6852,,1,0
random,656,6,5097,,2,0
random,656,7,8957,,1,0
random,656,8,1626,,6,0
random,656,9,1529,,5,0
random,656,10,5943,,2,0
random,657,1,4592,,2,0
random,657,2,788,,2,0
random,657,3,8576,,4,0
random,657,4,2363,,2,0
random,657,5,4408,,3,0
random,657,6,8592,,4,0
random,657,7,3686,,1,0
random,657,8,10095,,5,0
random,657,9,1017,,5,0
random,657,10,6531,,2,0
random,658,1,1752,,2,0
random,658,2,955,,6,0
random,658,3,1858,,2,0
random,658,4,8298,,2,0
random,658,5,4472,,2,0
random,658,6,1756,,2,0
random,658,7,389,,2,0
random,658,8,5299,,2,0
random,658,9,1499,,4,0
random,658,10,2682,,5,0
random,659,1,2146,,5,0
random,659,2,4499,,5,0
random,659,3,9567,,4,0
random,659,4,3286,,4,0
random,659,5,4862,,5,0
random,659,6,6088,,5,0
random,659,7,1927,,4,0
random,659,8,3090,,1,0
random,659,9,3741,,1,0
random,659,10,9644,,4,0
random,660,1,7385,,1,0
random,660,2,4723,,1,0
random,660,3,6903,,1,0
random,660,4,7553,,5,0
random,660,5,1451,,4,0
random,660,6,568,,5,0
random,660,7,3881,,1,0
random,660,8,9276,,2,0
random,660,9,4710,,1,0
random,660,10,4754,,3,0
random,661,1,731,,1,0
random,661,2,6468,,1,0
random,661,3,715,,8,0
random,661,4,8538,,4,0
random,661,5,271,,2,0
random,661,6,372,,2,0
random,661,7,4844,,4,0
random,661,8,6233,,2,0
random,661,9,8594,,5,0
random,661,10,2329,,5,0
random,662,1,4823,,4,0
random,662,2,8069,,2,0
random,662,3,622,,5,0
random,662,4,4085,,2,0
random,662,5,10461,,5,0
random,662,6,7291,,6,0
random,662,7,7935,,5,0
random,662,8,2816,,2,0
random,662,9,4094,,6,0
random,662,10,910,,4,0
random,663,1,9523,,3,0
random,663,2,5243,,5,0
random,663,3,10398,,9,0
random,663,4,7546,,2,0
random,663,5,9451,,7,0
random,663,6,9949,,2,0
random,663,7,9739,,5,0
random,663,8,3896,,1,0
random,663,9,9339,,1,0
random,663,10,8984,,1,0
random,664,1,2139,,6,0
random,664,2,5468,,1,0
random,664,3,6332,,2,0
random,664,4,10118,,7,0
random,664,5,5240,,1,0
random,664,6,2926,,3,0
random,664,7,8846,,6,0
random,664,8,9816,,1,0
random,664,9,8554,,2,0
random,664,10,4560,,2,0
random,665,1,3399,,7,0
random,665,2,7443,,2,0
random,665,3,8877,,2,0
random,665,4,1645,,1,0
random,665,5,371,,2,0
random,665,6,715,,8,0
random,665,7,8999,,6,0
random,665,8,9989,,8,0
random,665,9,3663,,4,0
random,665,10,434,,2,0
random,666,1,10333,,6,0
random,666,2,2423,,4,0
random,666,3,7736,,2,0
random,666,4,2507,,4,0
random,666,5,9238,,2,0
random,666,6,6734,,5,0
random,666,7,6302,,7,0
random,666,8,7408,,4,0
random,666,9,5141,,2,0
random,666,10,3987,,2,0
random,667,1,10045,,7,0
random,667,2,7832,,6,0
random,667,3,6071,,5,0
random,667,4,844,,4,0
random,667,5,4726,,4,0
random,667,6,2623,,5,0
random,667,7,4585,,2,0
random,667,8,4227,,5,0
random,667,9,719,,1,0
random,667,10,2745,,4,0
random,668,1,9158,,7,0
random,668,2,4820,,5,0
random,668,3,1581,,2,0
random,668,4,5881,,6,0
random,668,5,6117,,7,0
random,668,6,7481,,2,0
random,668,7,3530,,6,0
random,668,8,5524,,5,0
random,668,9,4477,,5,0
random,668,10,10446,,8,0
random,669,1,5266,,1,0
random,669,2,10004,,5,0
random,669,3,7210,,6,0
random,669,4,7609,,2,0
random,669,5,8087,,4,0
random,669,6,4403,,2,0
random,669,7,5189,,2,0
random,669,8,10131,,7,0
random,669,9,9559,,3,0
random,669,10,7742,,2,0
random,670,1,8761,,5,0
random,670,2,4965,,5,0
random,670,3,9880,,2,0
random,670,4,5253,,2,0
random,670,5,3457,,1,0
random,670,6,5946,,5,0
random,670,7,5340,,1,0
random,670,8,1085,,2,0
random,670,9,3673,,2,0
random,670,10,4426,,1,0
random,671,1,4034,,5,0
random,671,2,4546,,1,0
random,671,3,1283,,2,0
random,671,4,2160,,5,0
random,671,5,7355,,1,0
random,671,6,3775,,4,0
random,671,7,9450,,7,0
random,671,8,6552,,1,0
random,671,9,5806,,5,0
random,671,10,2471,,2,0
random,672,1,9182,,7,0
random,672,2,3793,,1,0
random,672,3,3054,,5,0
random,672,4,2144,,6,0
random,672,5,6729,,5,0
random,672,6,2645,,1,0
random,672,7,2977,,2,0
random,672,8,7043,,4,0
random,672,9,8604,,5,0
random,672,10,3101,,1,0
random,673,1,9644,,4,0
random,673,2,1980,,7,0
random,673,3,1510,,3,0
random,673,4,5453,,1,0
random,673,5,2900,,8,0
random,673,6,1353,,2,0
random,673,7,6412,,2,0
random,673,8,10239,,2,0
random,673,9,1825,,2,0
random,673,10,9197,,6,0
random,674,1,1628,,2,0
random,674,2,6287,,2,0
random,674,3,698,,5,0
random,674,4,225,,1,0
random,674,5,3943,,6,0
random,674,6,1395,,7,0
random,674,7,4852,,7,0
random,674,8,8298,,2,0
random,674,9,7938,,3,0
random,674,10,4813,,6,0
random,675,1,2194,,5,0
random,675,2,2042,,5,0
random,675,3,1170,,2,0
random,675,4,6666,,1,0
random,675,5,863,,2,0
random,675,6,1593,,6,0
random,675,7,10095,,5,0
random,675,8,5500,,2,0
random,675,9,7591,,2,0
random,675,10,1236,,6,0
random,676,1,9763,,4,0
random,676,2,3330,,3,0
random,676,3,5440,,6,0
random,676,4,4706,,4,0
random,676,5,4538,,5,0
random,676,6,1646,,2,0
random,676,7,5587,,2,0
random,676,8,1005,,6,0
random,676,9,5100,,2,0
random,676,10,9927,,4,0
random,677,1,2727,,6,0
random,677,2,1202,,2,0
random,677,3,238,,2,0
random,677,4,9576,,1,0
random,677,5,7278,,6,0
random,677,6,842,,1,0
random,677,7,2977,,2,0
random,677,8,7009,,7,0
random,677,9,8198,,7,0
random,677,10,4334,,5,0
random,678,1,9616,,1,0
random,678,2,4631,,7,0
random,678,3,6224,,5,0
random,678,4,4077,,2,0
random,678,5,3321,,4,0
random,678,6,1264,,4,0
random,678,7,6286,,2,0
random,678,8,1143,,6,0
random,678,9,6758,,5,0
random,678,10,5464,,2,0
random,679,1,2364,,2,0
random,679,2,8520,,5,0
random,679,3,1607,,5,0
random,679,4,9549,,1,0
random,679,5,193,,2,0
random,679,6,7325,,6,0
random,679,7,8784,,4,0
random,679,8,8395,,5,0
random,679,9,8939,,2,0
random,679,10,6570,,1,0
random,680,1,10336,,4,0
random,680,2,573,,5,0
random,680,3,7004,,5,0
random,680,4,2983,,2,0
random,680,5,4622,,4,0
random,680,6,5161,,6,0
random,680,7,3097,,2,0
random,680,8,9686,,6,0
random,680,9,2868,,6,0
random,680,10,2777,,4,0
random,681,1,9652,,2,0
random,681,2,7373,,2,0
random,681,3,5833,,1,0
random,681,4,442,,4,0
random,681,5,7746,,4,0
random,681,6,7496,,5,0
random,681,7,2364,,2,0
random,681,8,1671,,6,0
random,681,9,2800,,1,0
random,681,10,3481,,1,0
random,682,1,4211,,5,0
random,682,2,7152,,7,0
random,682,3,649,,6,0
random,682,4,8024,,3,0
random,682,5,6044,,2,0
random,682,6,6373,,2,0
random,682,7,10400,,7,0
random,682,8,5968,,2,0
random,682,9,9087,,2,0
random,682,10,8381,,5,0
random,683,1,7279,,7,0
random,683,2,7938,,3,0
random,683,3,1033,,1,0
random,683,4,7705,,2,0
random,683,5,3647,,5,0
random,683,6,9108,,6,0
random,683,7,10396,,9,0
random,683,8,4876,,4,0
random,683,9,8324,,3,0
random,683,10,4429,,1,0
random,684,1,2750,,2,0
random,684,2,8900,,2,0
random,684,3,6864,,1,0
random,684,4,6090,,4,0
random,684,5,3826,,2,0
random,684,6,3500,,1,0
random,684,7,215,,2,0
random,684,8,6972,,2,0
random,684,9,10389,,5,0
random,684,10,2851,,3,0
random,685,1,707,,5,0
random,685,2,7063,,1,0
random,685,3,2449,,2,0
random,685,4,6150,,1,0
random,685,5,1918,,4,0
random,685,6,3921,,1,0
random,685,7,6080,,6,0
random,685,8,2769,,5,0
random,685,9,3434,,8,0
random,685,10,9593,,4,0
random,686,1,6041,,1,0
random,686,2,6181,,1,0
random,686,3,9323,,6,0
random,686,4,104,,6,0
random,686,5,7976,,8,0
random,686,6,490,,5,0
random,686,7,1554,,1,0
random,686,8,8249,,5,0
random,686,9,8184,,7,0
random,686,10,7139,,4,0
random,687,1,3571,,2,0
random,687,2,4708,,1,0
random,687,3,7930,,6,0
random,687,4,3190,,8,0
random,687,5,684,,7,0
random,687,6,2534,,6,0
random,687,7,6828,,1,0
random,687,8,10166,,5,0
random,687,9,9496,,1,0
random,687,10,2209,,2,0
random,688,1,5384,,4,0
random,688,2,876,,1,0
random,688,3,134,,2,0
random,688,4,2850,,4,0
random,688,5,2881,,7,0
random,688,6,3178,,4,0
random,688,7,3062,,6,0
random,688,8,2442,,2,0
random,688,9,275,,1,0
random,688,10,4455,,4,0
random,689,1,7796,,2,0
random,689,2,6159,,1,0
random,689,3,4877,,6,0
random,689,4,5307,,6,0
random,689,5,2862,,4,0
random,689,6,361,,6,0
random,689,7,9719,,2,0
random,689,8,9364,,6,0
random,689,9,9919,,4,0
random,689,10,1289,,2,0
random,690,1,9918,,5,0
random,690,2,3095,,4,0
random,690,3,372,,2,0
random,690,4,7563,,7,0
random,690,5,5868,,1,0
random,690,6,451,,4,0
random,690,7,8866,,5,0
random,690,8,10111,,6,0
random,690,9,545,,1,0
random,690,10,2945,,1,0
random,691,1,6939,,6,0
random,691,2,2412,,5,0
random,691,3,9178,,6,0
random,691,4,6126,,7,0
random,691,5,1518,,6,0
random,691,6,1457,,5,0
random,691,7,4578,,1,0
random,691,8,8949,,6,0
random,691,9,7335,,1,0
random,691,10,3990,,3,0
random,692,1,6526,,1,0
random,692,2,9767,,5,0
random,692,3,5267,,1,0
random,692,4,7900,,7,0
random,692,5,6034,,5,0
random,692,6,7530,,2,0
random,692,7,4598,,4,0
random,692,8,8004,,4,0
random,692,9,7237,,5,0
random,692,10,6469,,2,0
random,693,1,4533,,5,0
random,693,2,10167,,5,0
random,693,3,2070,,7,0
random,693,4,7936,,5,0
random,693,5,6543,,2,0
random,693,6,9850,,5,0
random,693,7,4646,,4,0
random,693,8,2383,,1,0
random,693,9,4338,,3,0
random,693,10,3743,,6,0
random,694,1,37,,4,0
random,694,2,1866,,4,0
random,694,3,5929,,2,0
random,694,4,8925,,6,0
random,694,5,7792,,2,0
random,694,6,3612,,8,0
random,694,7,323,,2,0
random,694,8,2703,,6,0
random,694,9,5028,,6,0
random,694,10,10141,,6,0
random,695,1,8183,,7,0
random,695,2,8411,,7,0
random,695,3,2799,,1,0
random,695,4,3653,,1,0
random,695,5,2560,,3,0
random,695,6,10481,,4,0
random,695,7,10346,,5,0
random,695,8,9402,,1,0
random,695,9,3215,,4,0
random,695,10,8081,,2,0
random,696,1,8645,,3,0
random,696,2,819,,4,0
random,696,3,3973,,5,0
random,696,4,9088,,2,0
random,696,5,1105,,2,0
random,696,6,6388,,2,0
random,696,7,1151,,7,0
random,696,8,2847,,6,0
random,696,9,7675,,5,0
random,696,10,1674,,5,0
random,697,1,1910,,5,0
random,697,2,10335,,5,0
random,697,3,1178,,4,0
random,697,4,1741,,2,0
random,697,5,7584,,2,0
random,697,6,4451,,3,0
random,697,7,4326,,5,0
random,697,8,3166,,5,0
random,697,9,1321,,6,0
random,697,10,5343,,2,0
random,698,1,2867,,2,0
random,698,2,149,,2,0
random,698,3,2099,,6,0
random,698,4,10388,,5,0
random,698,5,6479,,5,0
random,698,6,2609,,2,0
random,698,7,30,,7,0
random,698,8,9547,,6,0
random,698,9,4487,,5,0
random,698,10,131,,1,0
random,699,1,2350,,5,0
random,699,2,6565,,1,0
random,699,3,6076,,5,0
random,699,4,6380,,6,0
random,699,5,9237,,2,0
random,699,6,4735,,8,0
random,699,7,2758,,3,0
random,699,8,8307,,2,0
random,699,9,632,,5,0
random,699,10,6801,,1,0
random,700,1,7428,,2,0
random,700,2,3557,,2,0
random,700,3,7850,,4,0
random,700,4,6228,,2,0
random,700,5,2164,,6,0
random,700,6,7715,,2,0
random,700,7,8574,,7,0
random,700,8,6589,,1,0
random,700,9,985,,6,0
random,700,10,247,,2,0
random,701,1,5509,,2,0
random,701,2,7779,,1,0
random,701,3,3056,,4,0
random,701,4,6099,,7,0
random,701,5,7021,,7,0
random,701,6,5267,,1,0
random,701,7,6604,,1,0
random,701,8,6926,,1,0
random,701,9,10373,,8,0
random,701,10,5466,,2,0
random,702,1,7503,,4,0
random,702,2,9806,,4,0
random,702,3,4448,,3,0
random,702,4,4394,,1,0
random,702,5,8915,,4,0
random,702,6,9263,,1,0
random,702,7,8655,,2,0
random,702,8,3434,,8,0
random,702,9,1423,,7,0
random,702,10,3493,,2,0
random,703,1,5048,,2,0
random,703,2,8861,,5,0
random,703,3,2573,,4,0
random,703,4,3855,,6,0
random,703,5,3367,,1,0
random,703,6,116,,5,0
random,703,7,5353,,2,0
random,703,8,9298,,6,0
random,703,9,4569,,2,0
random,703,10,6703,,1,0
random,704,1,415,,5,0
random,704,2,5174,,2,0
random,704,3,1488,,6,0
random,704,4,6161,,1,0
random,704,5,380,,1,0
random,704,6,9316,,8,0
random,704,7,4792,,1,0
random,704,8,1057,,4,0
random,704,9,6928,,1,0
random,704,10,6234,,2,0
random,705,1,8108,,6,0
random,705,2,4736,,8,0
random,705,3,6182,,2,0
random,705,4,9362,,6,0
random,705,5,5856,,1,0
random,705,6,3709,,3,0
random,705,7,4990,,5,0
random,705,8,4810,,6,0
random,705,9,616,,1,0
random,705,10,2021,,6,0
random,706,1,9593,,4,0
random,706,2,3147,,7,0
random,706,3,6011,,1,0
random,706,4,5214,,2,0
random,706,5,5849,,2,0
random,706,6,2459,,2,0
random,706,7,7572,,6,0
random,706,8,6543,,2,0
random,706,9,1287,,2,0
random,706,10,5047,,2,0
random,707,1,1650,,3,0
random,707,2,1601,,7,0
random,707,3,8985,,1,0
random,707,4,5580,,3,0
random,707,5,6359,,1,0
random,707,6,1623,,5,0
random,707,7,4509,,6,0
random,707,8,4556,,2,0
random,707,9,6127,,8,0
random,707,10,6495,,2,0
random,708,1,10489,,6,0
random,708,2,8818,,2,0
random,708,3,3780,,2,0
random,708,4,6555,,1,0
random,708,5,4249,,1,0
random,708,6,4710,,1,0
random,708,7,7756,,3,0
random,708,8,4123,,2,0
random,708,9,223,,1,0
random,708,10,5504,,4,0
random,709,1,2625,,6,0
random,709,2,6987,,2,0
random,709,3,3356,,1,0
random,709,4,6069,,4,0
random,709,5,2884,,3,0
random,709,6,367,,3,0
random,709,7,8462,,2,0
random,709,8,765,,5,0
random,709,9,1508,,5,0
random,709,10,7891,,6,0
random,710,1,3482,,1,0
random,710,2,6256,,6,0
random,710,3,8309,,1,0
random,710,4,3035,,5,0
random,710,5,9604,,6,0
random,710,6,10236,,2,0
random,710,7,4129,,6,0
random,710,8,153,,4,0
random,710,9,1474,,2,0
random,710,10,2295,,4,0
random,711,1,8092,,5,0
random,711,2,5524,,5,0
random,711,3,921,,6,0
random,711,4,3857,,5,0
random,711,5,4789,,2,0
random,711,6,1182,,3,0
random,711,7,7263,,1,0
random,711,8,6414,,1,0
random,711,9,3765,,2,0
random,711,10,1036,,1,0
random,712,1,2977,,2,0
random,712,2,9283,,2,0
random,712,3,8370,,2,0
random,712,4,3065,,6,0
random,712,5,9413,,2,0
random,712,6,3790,,3,0
random,712,7,8832,,4,0
random,712,8,4592,,2,0
random,712,9,4337,,6,0
random,712,10,854,,5,0
random,713,1,8728,,2,0
random,713,2,255,,2,0
random,713,3,3327,,7,0
random,713,4,5105,,6,0
random,713,5,3776,,2,0
random,713,6,4997,,1,0
random,713,7,8602,,2,0
random,713,8,6919,,2,0
random,713,9,6745,,5,0
random,713,10,8448,,3,0
random,714,1,5748,,2,0
random,714,2,578,,5,0
random,714,3,2121,,6,0
random,714,4,4142,,2,0
random,714,5,10236,,2,0
random,714,6,5418,,5,0
random,714,7,563,,4,0
random,714,8,8702,,6,0
random,714,9,4037,,1,0
random,714,10,5542,,6,0
random,715,1,892,,6,0
random,715,2,6725,,1,0
random,715,3,3074,,6,0
random,715,4,6874,,1,0
